Date,Description,Debit,Credit,Balance,Category,SubCategory
12/03/2024,Eftpos Debit                  12Mar03:07 Uber* Trip\,18.1,,12439.82,Transport & Travel,Taxi & Rental car
11/03/2024,Eftpos Debit                  11Mar12:36 Uber* Trip\,19.65,,12457.92,Transport & Travel,Taxi & Rental car
11/03/2024,Eftpos Debit                  10Mar23:31 Uber* Trip\,18.04,,12477.57,Transport & Travel,Taxi & Rental car
7/03/2024,Visa Credit                   04Mar Gage Roads Freo      Fremantle,,1,12495.61,Deposits,Deposit
7/03/2024,Eftpos Debit                  07Mar20:41 Uber Eats* Eats\,25.74,,12494.61,Food & Beverage,Dining out
6/03/2024,Visa Purchase                 01Mar Anytime Deli         Burswood,10.95,,12520.35,Food & Beverage,Food & Groceries
6/03/2024,Visa Purchase                 01Mar Anytime Deli         Burswood,10.5,,12531.3,Food & Beverage,Food & Groceries
6/03/2024,Visa Purchase                 03Mar Mounts Bay Liquor    Perth,7,,12541.8,Food & Beverage,Beverages
6/03/2024,Visa Purchase                 03Mar Subway Crown         Burswood,5.7,,12548.8,Food & Beverage,Dining out
6/03/2024,Visa Purchase                 04Mar Gage Roads Freo      Fremantle,1,,12554.5,Food & Beverage,Beverages
6/03/2024,Andrew Kay Manag Wages 03032024,,1464.73,12555.5,Income,Salary
6/03/2024,Eftpos Debit                  06Mar12:46 Uber* Trip\,25.43,,11090.77,Transport & Travel,Taxi & Rental car
5/03/2024,Visa Purchase                 03Mar Noodlebox Burswood   Burswood,14.95,,11116.2,Food & Beverage,Dining out
5/03/2024,Visa Purchase                 02Mar Provender Holdings A Waterloo,2.4,,11131.15,Food & Beverage,Food & Groceries
4/03/2024,Visa Purchase                 01Mar Patreon* Membership  Internet,36.85,,11133.55,Entertainment & Recreation,TV
4/03/2024,Eftpos Debit                  04Mar16:10 Gage Roads Freo\,26.85,,11170.4,Food & Beverage,Beverages
2/03/2024,Eftpos Debit                  02Mar00:15 Kx Pilates Subiaco\,35,,11197.25,Retail & Personal,Health & Fitness
1/03/2024,Visa Purchase                 27Feb Subway Crown         Burswood,8.2,,11232.25,Food & Beverage,Dining out
1/03/2024,Eftpos Debit                  01Mar08:58 Uber* Trip\,12.5,,11240.45,Transport & Travel,Taxi & Rental car
1/03/2024,Eftpos Debit                  01Mar05:30 Uber* Trip\,18.94,,11252.95,Transport & Travel,Taxi & Rental car
29/02/2024,Visa Purchase                 26Feb Sandalford Wines     Caversham,15.25,,11271.89,Food & Beverage,Dining out
28/02/2024,Visa Purchase                 23Feb Tak Chee House       Perth,20.5,,11287.14,Food & Beverage,Dining out
28/02/2024,Visa Purchase                 23Feb Mcdonalds Crown Pert Burswood,5.45,,11307.64,Food & Beverage,Dining out
28/02/2024,Andrew Kay Manag Wages 25022024,,1464.73,11313.09,Income,Salary
27/02/2024,Visa Purchase                 24Feb Sq *Monet In Paris   Burswood,4,,9848.36,Entertainment & Recreation,Sports & Leisure
27/02/2024,Tfr Wdl BPAY Internet         27Feb05:42 440057              City Of Adelaide,571.8,,9852.36,Bills & Payments,Tax payments
26/02/2024,Visa Purchase                 23Feb Coles 0481           Perth,19.6,,10424.16,Food & Beverage,Food & Groceries
26/02/2024,Visa Purchase                 23Feb Noodlebox Burswood   Burswood,14.95,,10443.76,Food & Beverage,Dining out
26/02/2024,Eftpos Debit                  26Feb21:58 Uber* Trip\,19.41,,10458.71,Transport & Travel,Taxi & Rental car
26/02/2024,Eftpos Debit                  26Feb01:53 Uber* Trip\,16.95,,10478.12,Transport & Travel,Taxi & Rental car
26/02/2024,Eftpos Debit                  25Feb10:14 Uber Eats* Eats\,3.3,,10495.07,Food & Beverage,Dining out
26/02/2024,Eftpos Credit                 24Feb22:15 Uber Eats* Eats\,,3.3,10498.37,Deposits,Deposit
24/02/2024,Visa Purchase                 22Feb Bosu Sushii Subiaco  Subiaco,8,,10495.07,Food & Beverage,Dining out
24/02/2024,Eftpos Debit                  24Feb21:36 Uber Eats* Eats\,36.33,,10503.07,Food & Beverage,Dining out
24/02/2024,Eftpos Debit                  23Feb23:20 Uber* Trip\,16.86,,10539.4,Transport & Travel,Taxi & Rental car
23/02/2024,Eftpos Debit                  23Feb17:53 Sq *Monet In Paris    Burswood     Wa Au,8,,10556.26,Entertainment & Recreation,Sports & Leisure
23/02/2024,Eftpos Debit                  23Feb01:22 Kx Pilates Subiaco\,60,,10564.26,Retail & Personal,Health & Fitness
21/02/2024,Visa Purchase                 17Feb Mcdonalds Rndle Mall Adelaide,5.25,,10624.26,Food & Beverage,Dining out
21/02/2024,Andrew Kay Manag Wages 18022024,,1416.78,10629.51,Income,Salary
20/02/2024,Visa Purchase                 15Feb Tuno Aust Pty Ltd    North Ade,164,,9212.73,Food & Beverage,Dining out
20/02/2024,Visa Purchase                 17Feb Brow Threads & Lashe Adelaide,20.22,,9376.73,Retail & Personal,Medical & Personal care
20/02/2024,Visa Purchase                 16Feb Jurack Pty Ltd       Adelaide,20,,9396.95,Transport & Travel,Hotels and Accommodation
20/02/2024,Visa Purchase                 16Feb Bakery On O'Connell  North Ade,18.59,,9416.95,Food & Beverage,Food & Groceries
20/02/2024,Visa Purchase                 17Feb Bakery On O'Connell  North Ade,17.27,,9435.54,Food & Beverage,Food & Groceries
20/02/2024,Visa Purchase                 17Feb Amazon Marketplace A Sydney So,8.95,,9452.81,Retail & Personal,Retail (shopping)
20/02/2024,Visa Purchase                 17Feb Beam Mobility Austra -,5.22,,9461.76,Bills & Payments,Telecommunications
20/02/2024,Visa Purchase                 16Feb Southern And Western Glandore,3.5,,9466.98,Entertainment & Recreation,TV
20/02/2024,Visa Purchase                 16Feb Southern And Western Glandore,3.5,,9470.48,Entertainment & Recreation,TV
19/02/2024,Visa Purchase                 16Feb Sq *196              Adelaide,28,,9473.98,Food & Beverage,Food & Groceries
19/02/2024,Visa Purchase                 14Feb Foodworks North Adel North Ade,9.07,,9501.98,Food & Beverage,Food & Groceries
19/02/2024,Eftpos Debit                  19Feb02:22 Uber* Trip\,26.9,,9511.05,Transport & Travel,Taxi & Rental car
19/02/2024,Osko Withdrawal               18Feb18:52 Art Prints I Voigt,230,,9537.95,Withdrawals & Transfers,Withdrawal
17/02/2024,Visa Purchase                 15Feb Elysian Salon & Spa  Adelaide,453.87,,9767.95,Retail & Personal,Retail (shopping)
17/02/2024,Visa Purchase                 14Feb Costco Wholesale Aus Kilburn,223.71,,10221.82,Food & Beverage,Food & Groceries
17/02/2024,Visa Purchase                 13Feb Uber   *Trip         Sydney,66.33,,10445.53,Transport & Travel,Taxi & Rental car
17/02/2024,Visa Purchase                 15Feb Prestige Dry Clean   North Ade,22,,10511.86,Home & Property,Services & Tradespeople
17/02/2024,Visa Purchase                 15Feb Beam Mobility Austra -,7.64,,10533.86,Bills & Payments,Telecommunications
17/02/2024,Visa Purchase                 15Feb Beam Mobility Austra -,7.58,,10541.5,Bills & Payments,Telecommunications
17/02/2024,Eftpos Debit                  17Feb14:59 Neuronau* Trip-2U\,8.15,,10549.08,Transport & Travel,Vehicle Expenses
17/02/2024,Eftpos Debit                  17Feb13:13 Kx Pilates Subiaco\,60,,10557.23,Retail & Personal,Health & Fitness
17/02/2024,Eftpos Debit                  17Feb08:37 Uber* Trip\,12.63,,10617.23,Transport & Travel,Taxi & Rental car
17/02/2024,Eftpos Debit                  17Feb05:48 Uber* Trip\,15.44,,10629.86,Transport & Travel,Taxi & Rental car
16/02/2024,Visa Purchase                 14Feb Sq *Color Club       North Ade,60.6,,10645.3,Retail & Personal,Retail (shopping)
16/02/2024,Visa Purchase                 14Feb Nth Adel Foodland    North Ade,24.15,,10705.9,Food & Beverage,Food & Groceries
16/02/2024,Visa Purchase                 14Feb Fresh Point Churchil Kilburn,14.5,,10730.05,Food & Beverage,Food & Groceries
16/02/2024,Visa Purchase                 14Feb 2 Sweethearts        Kilburn N,11.67,,10744.55,Food & Beverage,Dining out
16/02/2024,Eftpos Debit                  16Feb10:08 Bakery On O'Connell   North Adelaidsa Au,11.41,,10756.22,Food & Beverage,Food & Groceries
15/02/2024,Visa Purchase                 13Feb Gn Circleoffriendsa  Summertow,51.63,,10767.63,Bills & Payments,Gifts & Donations
15/02/2024,Tfr Wdl BPAY Internet         15Feb12:02 0207782150          Sa Water,169.37,,10819.26,Bills & Payments,Utilities & Rates
15/02/2024,Eftpos Debit                  15Feb10:31 Bakery On O'Connell   North Adelaidsa Au,16.97,,10988.63,Food & Beverage,Food & Groceries
14/02/2024,Andrew Kay Manag Wages 11022024,,1464.73,11005.6,Income,Salary
14/02/2024,Internet Withdrawal           14Feb10:57 To 0280074494440,5000,,9540.87,Withdrawals & Transfers,Funds transfer
13/02/2024,Visa Purchase                 09Feb Travel Medicine Ctr  Perth,71.4,,14540.87,Retail & Personal,Medical & Personal care
13/02/2024,Visa Purchase                 10Feb Sq *Artrage          Northbrid,18,,14612.27,Entertainment & Recreation,Sports & Leisure
13/02/2024,Visa Purchase                 10Feb Sq *Artrage          Perth,15,,14630.27,Entertainment & Recreation,Sports & Leisure
13/02/2024,Visa Purchase                 10Feb Sq *Artrage          Perth,15,,14645.27,Entertainment & Recreation,Sports & Leisure
13/02/2024,Visa Purchase                 09Feb 7-Eleven 3074        Bentley,5,,14660.27,Transport & Travel,Petrol
13/02/2024,Foreign Currency Conversn Fee,0.1,,14665.27,Fees & Charges,Fees & Charges
13/02/2024,Visa Purchase O/Seas          07Feb Sgd2.99 Amznprimesg Membersh,3.43,,14665.37,Retail & Personal,Retail (shopping)
13/02/2024,Eftpos Debit                  13Feb19:25 Uber* Trip\,26.77,,14668.8,Transport & Travel,Taxi & Rental car
13/02/2024,Osko Withdrawal               13Feb16:18 Kp1302565 Bikes Only,752,,14695.57,Withdrawals & Transfers,Withdrawal
13/02/2024,Eftpos Debit                  13Feb11:46 Uber* Trip\,20.06,,15447.57,Transport & Travel,Taxi & Rental car
12/02/2024,Visa Purchase                 09Feb Kings Park Pharmacy  Perth,219.08,,15467.63,Retail & Personal,Medical & Personal care
12/02/2024,Visa Purchase                 09Feb Noodlebox Burswood   Burswood,14.95,,15686.71,Food & Beverage,Dining out
12/02/2024,Mcare Benefits 143065950 Iywq,,41.4,15701.66,Government payments,Centrelink payments
12/02/2024,Eftpos Debit                  11Feb11:01 Uber* Trip\,11.52,,15660.26,Transport & Travel,Taxi & Rental car
9/02/2024,Visa Purchase                 06Feb Fringe World         Northbrid,48.4,,15671.78,Bills & Payments,Gifts & Donations
9/02/2024,Visa Purchase                 07Feb Frankie's On Rotto   Rottnest,46.6,,15720.18,Food & Beverage,Dining out
9/02/2024,Visa Purchase                 07Feb Transit Retail Pl    Rottnest,4.5,,15766.78,Food & Beverage,Food & Groceries
8/02/2024,Visa Purchase                 05Feb Subway Crown         Burswood,5.7,,15771.28,Food & Beverage,Dining out
8/02/2024,Eftpos Debit                  07Feb22:25 Uber* Trip\,14.27,,15776.98,Transport & Travel,Taxi & Rental car
7/02/2024,Visa Purchase                 03Feb Perth Theatre Trust  Perth,17,,15791.25,Entertainment & Recreation,TV
7/02/2024,Andrew Kay Manag Wages 04022024,,1464.73,15808.25,Income,Salary
6/02/2024,Visa Purchase                 02Feb Rottnest Express     Adelaide,278.4,,14343.52,Transport & Travel,Holidays
6/02/2024,Visa Purchase                 04Feb Woolworths Online    Bella Vis,92.7,,14621.92,Food & Beverage,Food & Groceries
6/02/2024,Visa Purchase                 02Feb Travel Medicine Ctr  Perth,71.4,,14714.62,Retail & Personal,Medical & Personal care
6/02/2024,Visa Purchase                 04Feb Alh Venues/King & Mu Perth,44.9,,14786.02,Transport & Travel,Hotels and Accommodation
6/02/2024,Visa Purchase                 02Feb Triangle Auto Care P East Vict,30,,14830.92,Transport & Travel,Vehicle Expenses
6/02/2024,Visa Purchase                 02Feb Joymall Grocery      East Vict,22.98,,14860.92,Food & Beverage,Food & Groceries
6/02/2024,Visa Purchase                 04Feb Www.Alhgroup.Com* Me Sydney,12.87,,14883.9,Bills & Payments,Expenses & Payments
5/02/2024,Visa Purchase                 01Feb Subway Crown         Burswood,5.7,,14896.77,Food & Beverage,Dining out
5/02/2024,Visa Purchase                 31Jan Perth Theatre Trust  Perth,4,,14902.47,Entertainment & Recreation,TV
3/02/2024,Visa Purchase                 01Feb Patreon* Membership  Internet,36.85,,14906.47,Entertainment & Recreation,TV
3/02/2024,Visa Purchase                 31Jan Thuy Nguyen          Perth,25,,14943.32,Retail & Personal,Retail (shopping)
3/02/2024,Visa Purchase                 31Jan Kuld Creamery        Northbrid,14,,14968.32,Food & Beverage,Dining out
3/02/2024,Visa Purchase                 31Jan Voyage Kitchen       City Beac,4,,14982.32,Food & Beverage,Dining out
2/02/2024,Mcare Benefits 747149312 Iywq,,41.4,14986.32,Government payments,Centrelink payments
1/02/2024,Visa Purchase                 30Jan Amj Linn P/L&Ds&Jn   North Ade,90,,14944.92,Retail & Personal,Medical & Personal care
1/02/2024,Visa Purchase                 30Jan Be Loved Alteration  Subiaco,30,,15034.92,Retail & Personal,Clothing & Shoes
1/02/2024,Visa Purchase                 30Jan Noodlebox Burswood   Burswood,13.45,,15064.92,Food & Beverage,Dining out
31/01/2024,Visa Purchase                 28Jan Brisbane Hotel Holdi Highgate,26.12,,15078.37,Food & Beverage,Beverages
31/01/2024,Andrew Kay Manag Wages 28012024,,1464.73,15104.49,Income,Salary
30/01/2024,Visa Purchase                 26Jan Izakaya Grill        Northbrid,149,,13639.76,Food & Beverage,Dining out
30/01/2024,Visa Purchase                 27Jan Sq *Con Pebre        Perth,19.28,,13788.76,Food & Beverage,Dining out
30/01/2024,Mcare Benefits 744176846 Gywq,,41.4,13808.04,Government payments,Centrelink payments
30/01/2024,Eftpos Debit                  29Jan23:18 Uber* Trip\,11.12,,13766.64,Transport & Travel,Taxi & Rental car
29/01/2024,Visa Purchase                 27Jan Momenthouse.Com      Momenthou,30.72,,13777.76,Entertainment & Recreation,Sports & Leisure
29/01/2024,Visa Purchase                 26Jan Alh Venues/James & W Northbrid,28,,13808.48,Transport & Travel,Hotels and Accommodation
29/01/2024,Visa Purchase                 24Jan Fitch's Chemists     Perth,19.95,,13836.48,Retail & Personal,Medical & Personal care
29/01/2024,Visa Purchase                 26Jan Sq *Monet In Paris   Burswood,13,,13856.43,Entertainment & Recreation,Sports & Leisure
29/01/2024,Visa Purchase                 24Jan A Cuppa Coffee House Perth,6.58,,13869.43,Food & Beverage,Beverages
29/01/2024,Eftpos Debit                  29Jan09:51 Uber* Trip\,12.91,,13876.01,Transport & Travel,Taxi & Rental car
29/01/2024,Eftpos Debit                  29Jan07:27 Uber* Trip\,14.1,,13888.92,Transport & Travel,Taxi & Rental car
29/01/2024,Eftpos Debit                  28Jan08:48 Uber* Trip\,17.4,,13903.02,Transport & Travel,Taxi & Rental car
27/01/2024,Visa Purchase                 23Jan Viva Nails           Subiaco,45,,13920.42,Retail & Personal,Retail (shopping)
25/01/2024,Visa Purchase                 23Jan Strip Womens Wc      Subiaco,65,,13965.42,Retail & Personal,Retail (shopping)
25/01/2024,Visa Purchase                 23Jan Bun Mi Subiaco       Subiaco,14.5,,14030.42,Food & Beverage,Dining out
24/01/2024,Visa Purchase                 21Jan 399 Bar              Perth,8,,14044.92,Food & Beverage,Beverages
24/01/2024,Visa Purchase                 21Jan 399 Bar              Perth,8,,14052.92,Food & Beverage,Beverages
24/01/2024,Visa Purchase                 21Jan Kuld Creamery        Northbrid,7,,14060.92,Food & Beverage,Dining out
24/01/2024,Andrew Kay Manag Wages 21012024,,1464.73,14067.92,Income,Salary
23/01/2024,Visa Purchase                 19Jan Sq *Double Rainbow E Perth,47,,12603.19,Food & Beverage,Dining out
23/01/2024,Visa Purchase                 20Jan Fenway Subiaco       Subiaco,29.72,,12650.19,Food & Beverage,Beverages
23/01/2024,Visa Purchase                 19Jan Sq *Double Rainbow E Perth,28,,12679.91,Food & Beverage,Dining out
23/01/2024,Visa Purchase                 20Jan Fenway Subiaco       Subiaco,12.64,,12707.91,Food & Beverage,Beverages
22/01/2024,Visa Purchase                 18Jan Foodies Market Langl East Pert,15.56,,12720.55,Food & Beverage,Food & Groceries
22/01/2024,Eftpos Debit                  21Jan09:42 Uber* Trip\,15.14,,12736.11,Transport & Travel,Taxi & Rental car
22/01/2024,Eftpos Debit                  21Jan08:05 Uber* Trip\,12.41,,12751.25,Transport & Travel,Taxi & Rental car
20/01/2024,Visa Purchase                 16Jan Coles Online         Hawthorn,130.05,,12763.66,Food & Beverage,Food & Groceries
20/01/2024,Visa Purchase                 17Jan Sharky S             Mandurah,44.5,,12893.71,Food & Beverage,Dining out
20/01/2024,Visa Purchase                 16Jan Optus Stadium        Burswood,24.6,,12938.21,Bills & Payments,Telecommunications
20/01/2024,Visa Purchase                 18Jan Noodlebox Burswood   Burswood,13.95,,12962.81,Food & Beverage,Dining out
20/01/2024,Visa Purchase                 16Jan Optus Stadium        Burswood,10.9,,12976.76,Bills & Payments,Telecommunications
20/01/2024,Eftpos Debit                  20Jan01:58 Uber* Trip\,16.12,,12987.66,Transport & Travel,Taxi & Rental car
19/01/2024,Visa Purchase                 17Jan Au Theraphy Pty Ltd  Perth,90,,13003.78,Retail & Personal,Medical & Personal care
